income,loan_amount,debt_ratio,credit_score,years_employed,collections_flag,default
71900.0,35900.0,0.301,767.0,5.2,0,0
59200.0,19800.0,0.169,615.0,13.5,0,0
55000.0,13800.0,0.144,698.0,6.0,0,0
63500.0,6800.0,0.041,662.0,2.4,0,0
80700.0,21800.0,0.139,668.0,9.9,0,0
82400.0,11400.0,0.163,604.0,12.2,0,0
53300.0,15500.0,0.06,668.0,1.9,0,0
58500.0,22600.0,0.263,657.0,2.8,1,1
45900.0,20700.0,0.047,715.0,25.3,0,0
37200.0,11000.0,0.049,736.0,10.9,0,0
86500.0,34600.0,0.185,681.0,4.1,0,0
42200.0,14600.0,0.09,595.0,6.7,0,0
47900.0,23100.0,0.133,611.0,5.9,1,1
70800.0,27900.0,0.134,610.0,4.4,1,1
38700.0,12300.0,0.286,701.0,22.8,0,0
73300.0,30700.0,0.177,702.0,8.1,0,0
46100.0,11300.0,0.318,639.0,1.1,1,1
41700.0,23100.0,0.219,688.0,19.9,0,0
50600.0,27900.0,0.162,,12.8,0,0
46000.0,10000.0,0.178,684.0,4.6,0,0
67300.0,30500.0,0.154,674.0,3.7,0,0
101800.0,16800.0,0.164,719.0,7.8,0,0
78500.0,32800.0,0.079,685.0,10.2,0,0
73000.0,43700.0,0.187,690.0,3.9,0,0
50000.0,21700.0,0.106,600.0,4.7,0,0
57000.0,20700.0,0.21,633.0,3.6,1,1
64000.0,17400.0,0.109,666.0,5.0,0,0
60400.0,36000.0,0.263,594.0,8.7,1,1
64800.0,18700.0,0.128,693.0,13.8,0,0
40400.0,11800.0,0.141,826.0,6.8,0,0
114000.0,39800.0,0.08,683.0,5.7,0,0
38400.0,18400.0,0.047,698.0,0.1,0,0
58100.0,8900.0,0.17,734.0,8.8,0,0
81600.0,19100.0,0.31,728.0,3.4,0,0
47100.0,18300.0,0.145,756.0,15.2,0,0
88200.0,17100.0,0.064,712.0,4.6,0,0
37300.0,13600.0,0.266,677.0,3.7,0,0
47000.0,19900.0,0.271,686.0,14.2,0,0
26800.0,5900.0,0.224,672.0,1.3,0,0
87500.0,20700.0,0.145,657.0,6.6,0,0
40100.0,17000.0,0.386,786.0,18.7,0,0
47800.0,15100.0,0.174,702.0,4.4,0,0
79500.0,22800.0,0.046,703.0,2.0,0,0
68600.0,38700.0,0.079,659.0,2.6,0,0
88200.0,36400.0,0.086,755.0,2.1,0,0
76200.0,16100.0,0.099,706.0,3.2,0,0
83000.0,17400.0,0.041,607.0,0.4,0,0
51300.0,20300.0,0.187,768.0,3.4,0,0
58900.0,22700.0,0.119,620.0,12.1,0,0
78600.0,14700.0,0.357,584.0,3.1,1,1
79000.0,12000.0,0.171,680.0,1.8,0,0
84500.0,20800.0,0.073,676.0,0.1,0,0
46400.0,25700.0,0.291,692.0,5.2,1,1
41300.0,20500.0,0.371,665.0,10.1,1,1
39100.0,21500.0,0.146,704.0,8.6,0,0
51400.0,22200.0,0.087,715.0,6.7,0,0
58500.0,29600.0,0.169,773.0,5.8,0,0
39900.0,23500.0,0.409,790.0,2.9,1,1
56900.0,28200.0,0.21,587.0,12.7,0,0
75600.0,17300.0,0.248,616.0,9.5,0,0
85700.0,11100.0,0.093,773.0,7.7,0,0
49400.0,24500.0,0.056,,14.5,0,0
74000.0,42500.0,0.169,763.0,8.9,0,0
38800.0,10100.0,0.239,688.0,5.8,0,0
48100.0,20200.0,0.246,678.0,5.0,0,0
62900.0,13200.0,0.241,669.0,1.0,0,0
48400.0,20200.0,0.049,697.0,2.4,0,0
46200.0,6300.0,0.365,698.0,1.2,1,1
66600.0,11000.0,0.16,648.0,0.2,0,0
42900.0,22100.0,0.483,719.0,0.2,0,0
63000.0,25700.0,0.173,626.0,22.6,1,1
58400.0,26800.0,0.208,620.0,6.6,0,0
72400.0,20600.0,0.353,662.0,5.3,0,0
78900.0,42100.0,0.172,701.0,1.3,0,0
63500.0,15800.0,0.06,796.0,2.7,0,0
50900.0,8600.0,0.179,760.0,2.5,0,0
86200.0,15700.0,0.184,662.0,8.7,1,1
64900.0,11000.0,0.165,660.0,0.7,0,0
44500.0,20000.0,0.169,661.0,5.3,0,0
64400.0,38400.0,0.225,621.0,3.1,1,1
48900.0,17800.0,0.297,607.0,1.2,0,0
25000.0,5800.0,0.139,677.0,13.7,0,0
43300.0,4800.0,0.307,718.0,5.7,0,0
53000.0,26100.0,0.34,756.0,12.1,1,1
51600.0,9800.0,0.162,631.0,2.0,0,0
35400.0,15900.0,0.249,627.0,5.0,1,1
53600.0,12700.0,0.091,625.0,3.9,0,0
70300.0,34300.0,0.214,703.0,5.4,0,0
40600.0,16800.0,0.156,721.0,4.6,0,0
66300.0,21200.0,0.239,585.0,6.1,0,0
29800.0,6900.0,0.334,746.0,6.7,1,1
72300.0,28500.0,0.131,708.0,3.9,0,0
49700.0,22200.0,0.364,656.0,11.3,1,1
37900.0,4500.0,0.142,742.0,17.0,0,0
89200.0,22600.0,0.458,687.0,4.3,0,0
71200.0,34100.0,0.206,781.0,5.3,0,0
84400.0,19700.0,0.103,722.0,3.4,0,0
67500.0,31300.0,0.246,669.0,2.8,1,1
68300.0,20700.0,0.14,715.0,1.9,0,0
52900.0,23400.0,0.222,713.0,7.9,0,0
70100.0,39400.0,0.088,670.0,3.6,0,0
58700.0,10800.0,0.327,621.0,9.4,1,1
48400.0,27200.0,0.305,687.0,4.7,1,1
56600.0,30800.0,0.281,703.0,5.5,1,1
38700.0,13700.0,0.176,630.0,2.7,0,0
59900.0,7300.0,0.322,754.0,16.4,0,0
70500.0,35500.0,0.088,602.0,3.8,1,1
63100.0,24900.0,0.121,668.0,4.4,0,0
73700.0,18900.0,0.22,683.0,9.1,0,0
54200.0,6600.0,0.184,661.0,4.5,0,0
61200.0,18000.0,0.192,710.0,6.1,0,0
61100.0,8400.0,0.085,695.0,4.2,0,0
118400.0,38400.0,0.118,680.0,9.1,0,0
38400.0,5100.0,0.163,597.0,2.5,0,0
122100.0,52700.0,0.243,638.0,17.3,0,0
46900.0,19300.0,0.149,712.0,12.0,0,0
53800.0,11600.0,0.107,777.0,11.9,0,0
66600.0,27600.0,0.125,553.0,4.0,0,0
74000.0,13900.0,0.173,665.0,2.8,0,0
59900.0,9800.0,0.174,686.0,2.6,0,0
65300.0,18300.0,0.1,686.0,3.1,0,0
98200.0,18700.0,0.236,678.0,6.6,0,0
149400.0,49700.0,0.208,721.0,8.3,0,0
69800.0,26800.0,0.141,633.0,11.3,0,0
77100.0,25600.0,0.237,670.0,6.0,0,0
58500.0,21600.0,0.093,652.0,0.9,1,1
107800.0,56500.0,0.11,635.0,5.5,0,0
58200.0,34600.0,0.304,703.0,18.8,1,1
72300.0,9900.0,0.166,721.0,2.5,0,0
42200.0,17100.0,0.345,652.0,2.2,0,0
24100.0,2700.0,0.124,688.0,3.0,0,0
133200.0,48000.0,0.231,684.0,1.7,0,0
87800.0,26400.0,0.24,,13.3,0,0
83300.0,8700.0,0.21,679.0,6.8,0,0
43900.0,24900.0,0.215,775.0,4.4,0,0
34500.0,10200.0,0.123,656.0,4.6,0,0
55800.0,19800.0,0.155,648.0,6.8,0,0
63200.0,30500.0,0.344,743.0,11.9,1,1
77900.0,30800.0,0.159,753.0,2.4,0,0
60900.0,32300.0,0.161,720.0,3.0,0,0
94500.0,12500.0,0.142,680.0,3.9,0,0
68400.0,7800.0,0.451,691.0,5.1,0,0
67500.0,13000.0,0.157,712.0,8.8,0,0
90800.0,37600.0,0.266,715.0,5.1,0,0
48200.0,19800.0,0.043,668.0,9.8,0,0
69300.0,13300.0,0.232,714.0,12.3,0,0
50100.0,6400.0,0.111,718.0,1.6,0,0
48000.0,17700.0,0.111,723.0,2.6,0,0
102500.0,56500.0,0.218,553.0,4.1,1,1
88600.0,17100.0,0.176,701.0,10.2,0,0
73100.0,23000.0,0.121,640.0,7.0,0,0
95500.0,49500.0,0.226,661.0,16.8,0,0
69200.0,35100.0,0.067,609.0,13.4,0,0
97000.0,39600.0,0.211,593.0,2.6,0,0
45300.0,21400.0,0.351,687.0,13.7,0,0
57800.0,18300.0,0.401,795.0,7.4,0,0
69400.0,32900.0,0.162,702.0,19.1,0,0
42900.0,7100.0,0.238,742.0,1.2,0,0
48200.0,7600.0,0.208,639.0,2.4,0,0
39600.0,15000.0,0.217,731.0,5.3,0,0
76900.0,38800.0,0.214,652.0,1.8,1,1
51800.0,28700.0,0.127,715.0,6.9,0,0
66800.0,22000.0,0.236,691.0,7.8,0,0
72900.0,27100.0,0.343,654.0,9.3,0,0
57600.0,34300.0,0.299,723.0,2.7,1,1
61400.0,33800.0,0.373,687.0,4.3,1,1
63800.0,22300.0,0.25,611.0,3.5,0,0
70500.0,18000.0,0.075,723.0,5.4,0,0
96800.0,22500.0,0.176,678.0,7.7,0,0
41600.0,11300.0,0.069,664.0,3.7,0,0
62800.0,8000.0,0.115,680.0,19.7,0,0
40200.0,6900.0,0.12,527.0,8.1,1,1
100400.0,35400.0,0.313,683.0,2.1,0,0
32400.0,10300.0,0.156,,0.3,0,0
64500.0,16000.0,0.066,700.0,1.7,0,0
52700.0,18000.0,0.103,651.0,12.5,0,0
49900.0,12800.0,0.31,732.0,10.2,1,1
77900.0,45700.0,0.198,641.0,3.0,1,1
73100.0,11300.0,0.237,772.0,4.6,0,0
43800.0,10500.0,0.315,716.0,3.3,0,0
71400.0,37300.0,0.124,605.0,3.8,1,1
67200.0,20600.0,0.123,700.0,10.7,0,0
47100.0,10500.0,0.168,768.0,11.1,0,0
36800.0,18900.0,0.211,713.0,1.7,0,0
79900.0,43600.0,0.139,592.0,1.2,0,0
77300.0,12300.0,0.319,670.0,17.9,0,0
72700.0,41100.0,0.211,713.0,5.9,0,0
50700.0,14700.0,0.17,733.0,19.0,0,0
92300.0,47100.0,0.157,654.0,7.6,0,0
199100.0,103100.0,0.351,703.0,7.7,0,0
64200.0,16200.0,0.174,708.0,2.5,0,0
72900.0,25300.0,0.126,732.0,9.5,0,0
45800.0,12500.0,0.161,747.0,1.9,0,0
45900.0,15800.0,0.228,691.0,9.0,0,0
111200.0,25600.0,0.127,727.0,1.3,0,0
132900.0,32900.0,0.444,628.0,1.3,1,1
55600.0,7300.0,0.02,649.0,3.9,0,0
48300.0,7700.0,0.063,,13.7,0,0
44000.0,22100.0,0.071,614.0,3.4,0,0
49000.0,15800.0,0.233,611.0,6.6,0,0
61600.0,14500.0,0.312,,5.4,1,1
39300.0,5500.0,0.328,718.0,2.2,1,1
47300.0,17700.0,0.105,656.0,3.8,0,0
83900.0,37300.0,0.208,768.0,6.0,0,0
57000.0,13700.0,0.061,724.0,0.3,0,0
46000.0,13000.0,0.257,606.0,4.3,0,0
40100.0,16000.0,0.445,660.0,3.8,1,1
87300.0,36800.0,0.161,675.0,8.5,0,0
41900.0,7200.0,0.348,603.0,2.1,0,0
57300.0,18900.0,0.169,691.0,8.0,0,0
85200.0,30900.0,0.241,657.0,9.7,0,0
72600.0,22000.0,0.159,636.0,12.2,0,0
66600.0,30800.0,0.024,704.0,3.8,0,0
66800.0,27400.0,0.231,636.0,4.5,0,0
43300.0,15900.0,0.26,704.0,1.4,0,0
46900.0,17900.0,0.033,729.0,5.4,0,0
51200.0,28300.0,0.328,661.0,1.2,1,1
22200.0,5000.0,0.16,608.0,2.8,0,0
52100.0,26800.0,0.186,699.0,2.8,0,0
58200.0,19100.0,0.313,793.0,4.8,0,0
58500.0,15500.0,0.331,578.0,8.4,1,1
57700.0,27200.0,0.299,668.0,5.1,0,0
64700.0,34000.0,0.219,663.0,9.6,1,1
66200.0,26400.0,0.165,672.0,1.1,0,0
106400.0,60000.0,0.32,722.0,0.9,0,0
63600.0,14300.0,0.183,669.0,5.7,0,0
81100.0,10800.0,0.275,725.0,2.6,0,0
49000.0,19100.0,0.129,700.0,7.5,0,0
67600.0,22300.0,0.151,716.0,13.2,0,0
66800.0,9000.0,0.167,577.0,6.5,1,1
55800.0,29000.0,0.082,725.0,26.0,0,0
33300.0,17900.0,0.163,708.0,4.4,0,0
37800.0,13000.0,0.146,662.0,11.4,0,0
70700.0,18400.0,0.088,712.0,8.0,0,0
59400.0,8000.0,0.153,734.0,0.5,0,0
55500.0,29500.0,0.062,654.0,2.6,0,0
47800.0,27500.0,0.18,717.0,16.1,0,0
62400.0,27500.0,0.115,549.0,8.4,1,1
73900.0,22200.0,0.253,735.0,4.8,0,0
115800.0,22300.0,0.382,670.0,3.0,0,0
60300.0,18000.0,0.123,626.0,2.0,0,0
57100.0,9900.0,0.313,601.0,12.0,1,1
66800.0,37900.0,0.043,636.0,3.5,0,0
91200.0,12200.0,0.073,569.0,4.5,0,0
135900.0,15700.0,0.153,752.0,6.1,0,0
74000.0,8200.0,0.072,695.0,17.4,0,0
36900.0,14100.0,0.158,592.0,2.1,0,0
61400.0,21000.0,0.242,605.0,7.2,1,1
41000.0,11500.0,0.311,712.0,3.9,1,1
43600.0,11200.0,0.196,783.0,3.1,0,0
114700.0,23800.0,0.118,716.0,4.6,0,0
54000.0,18900.0,0.256,671.0,2.4,1,1
47600.0,6000.0,0.151,767.0,2.6,0,0
98600.0,55500.0,0.145,675.0,11.6,0,0
62800.0,34300.0,0.218,658.0,3.2,0,0
41200.0,11600.0,0.191,640.0,1.1,0,0
62500.0,29700.0,0.257,696.0,3.5,0,0
37600.0,9500.0,0.257,640.0,4.0,0,0
45400.0,8500.0,0.236,734.0,4.9,0,0
65400.0,9500.0,0.191,722.0,9.8,0,0
25200.0,9100.0,0.182,711.0,3.1,0,0
78700.0,10700.0,0.339,749.0,3.4,0,0
67100.0,34600.0,0.056,645.0,3.4,0,0
82300.0,40500.0,0.307,624.0,1.4,0,0
53600.0,30900.0,0.105,610.0,8.9,0,0
71200.0,40700.0,0.12,619.0,11.2,0,0
43500.0,13300.0,0.358,655.0,2.0,1,1
44500.0,22400.0,0.163,782.0,3.4,0,0
63800.0,26800.0,0.166,829.0,6.2,0,0
62100.0,12500.0,0.185,557.0,5.2,1,1
61300.0,22100.0,0.279,,5.0,0,0
98700.0,22800.0,0.086,674.0,4.6,0,0
55900.0,9500.0,0.456,630.0,7.9,1,1
72000.0,34500.0,0.332,663.0,2.7,1,1
69400.0,28800.0,0.097,673.0,2.9,0,0
65100.0,17800.0,0.122,623.0,3.4,0,0
71100.0,28800.0,0.235,689.0,6.0,0,0
33600.0,7000.0,0.17,641.0,14.1,1,1
50700.0,18600.0,0.366,609.0,2.9,1,1
90600.0,24800.0,0.425,663.0,3.3,1,1
55600.0,8100.0,0.112,690.0,1.1,0,0
78600.0,41200.0,0.162,673.0,5.0,0,0
72600.0,41400.0,0.218,619.0,1.4,0,0
21300.0,6100.0,0.28,781.0,10.9,0,0
39000.0,9400.0,0.291,687.0,2.8,0,0
48800.0,7000.0,0.108,705.0,1.6,0,0
48500.0,16700.0,0.144,701.0,3.2,0,0
52600.0,25000.0,0.153,653.0,4.9,0,0
53000.0,12300.0,0.233,664.0,5.1,0,0
46300.0,27100.0,0.145,617.0,2.2,0,0
48800.0,20200.0,0.057,666.0,5.8,0,0
31100.0,17600.0,0.127,753.0,6.2,0,0
121200.0,67900.0,0.376,575.0,2.6,1,1
100000.0,43000.0,0.088,691.0,5.4,0,0
83500.0,17900.0,0.101,714.0,20.7,0,0
59700.0,25200.0,0.18,626.0,4.2,0,0
44700.0,12000.0,0.064,721.0,10.5,0,0
144200.0,50900.0,0.228,671.0,8.0,0,0
44200.0,13100.0,0.328,650.0,4.2,0,0
101400.0,10900.0,0.167,653.0,8.8,0,0
68500.0,20400.0,0.403,672.0,6.9,0,0
44700.0,6000.0,0.155,635.0,1.2,0,0
46200.0,26100.0,0.245,667.0,6.7,1,1
53000.0,12500.0,0.16,661.0,1.8,0,0
49400.0,5600.0,0.288,703.0,5.2,0,0
37400.0,11600.0,0.054,659.0,7.9,0,0
71200.0,32900.0,0.177,658.0,3.7,1,1
44500.0,25700.0,0.397,604.0,2.8,0,0
80200.0,24300.0,0.053,729.0,11.7,0,0
57700.0,16300.0,0.2,734.0,3.6,0,0
64500.0,9100.0,0.197,781.0,6.7,0,0
63900.0,38100.0,0.175,697.0,13.8,0,0
53600.0,6500.0,0.374,689.0,9.1,1,1
59300.0,7000.0,0.103,658.0,3.7,0,0
65200.0,7000.0,0.28,671.0,5.1,0,0
137700.0,60900.0,0.191,705.0,9.5,0,0
39100.0,9100.0,0.149,617.0,7.7,0,0
48000.0,25200.0,0.353,744.0,5.2,0,0
53600.0,25500.0,0.268,553.0,6.2,1,1
39500.0,19700.0,0.236,737.0,4.7,1,1
38400.0,7000.0,0.104,652.0,4.9,0,0
35500.0,15700.0,0.122,741.0,10.8,0,0
59800.0,34900.0,0.152,682.0,6.7,0,0
50500.0,26200.0,0.249,678.0,2.3,1,1
64600.0,13000.0,0.198,718.0,3.8,0,0
36900.0,4800.0,0.16,678.0,3.9,0,0
44500.0,15600.0,0.425,730.0,1.9,0,0
83700.0,17400.0,0.364,752.0,2.1,1,1
79100.0,8600.0,0.448,735.0,5.0,0,0
35200.0,6500.0,0.044,629.0,9.6,0,0
81100.0,23400.0,0.366,666.0,5.9,0,0
50100.0,21700.0,0.225,600.0,7.2,0,0
41200.0,7500.0,0.259,726.0,7.1,0,0
78200.0,16300.0,0.279,635.0,3.9,0,0
83000.0,16000.0,0.273,720.0,9.3,0,0
25300.0,12600.0,0.082,632.0,1.6,0,0
81900.0,16700.0,0.338,611.0,3.5,1,1
50800.0,8000.0,0.23,601.0,2.5,0,0
50300.0,26300.0,0.094,591.0,2.6,0,0
52900.0,23900.0,0.327,817.0,1.5,0,0
87600.0,14800.0,0.102,713.0,0.6,0,0
93400.0,23100.0,0.174,659.0,4.1,0,0
67500.0,38600.0,0.202,,17.4,0,0
78700.0,15800.0,0.255,741.0,5.8,1,1
125900.0,63400.0,0.211,696.0,5.8,0,0
59300.0,20600.0,0.052,,8.3,0,0
41900.0,20500.0,0.255,673.0,6.1,1,1
71700.0,18500.0,0.226,614.0,2.9,0,0
76300.0,22800.0,0.056,667.0,11.2,1,0
56500.0,9200.0,0.215,687.0,15.0,0,0
55800.0,24800.0,0.268,684.0,3.9,0,0
126400.0,73300.0,0.237,586.0,11.5,1,1
54600.0,15300.0,0.145,666.0,9.1,0,0
43700.0,12700.0,0.124,777.0,2.5,0,0
23400.0,11000.0,0.358,623.0,8.0,1,1
79600.0,34600.0,0.241,658.0,7.7,0,0
93300.0,45200.0,0.132,850.0,8.5,0,0
39800.0,7100.0,0.118,739.0,7.1,0,0
73400.0,37800.0,0.091,651.0,3.4,0,0
53200.0,29600.0,0.281,675.0,5.5,1,1
61300.0,26900.0,0.083,704.0,3.7,0,0
48800.0,5800.0,0.1,589.0,2.3,0,1
59800.0,23000.0,0.104,595.0,2.6,0,0
81200.0,27100.0,0.329,768.0,6.3,0,0
50300.0,28700.0,0.269,651.0,2.4,0,0
47400.0,17800.0,0.36,642.0,3.5,1,1
42200.0,14100.0,0.121,637.0,10.6,0,0
89100.0,30000.0,0.12,624.0,3.9,0,0
44900.0,10600.0,0.125,740.0,15.4,0,0
74700.0,43500.0,0.242,722.0,5.1,0,0
38900.0,16700.0,0.188,620.0,12.6,0,0
28600.0,13000.0,0.212,638.0,5.1,1,1
49400.0,20400.0,0.087,618.0,1.9,0,0
65300.0,12100.0,0.029,641.0,0.8,0,0
87800.0,39000.0,0.234,673.0,3.8,0,0
79400.0,16100.0,0.319,689.0,7.9,1,1
67300.0,11400.0,0.304,780.0,10.9,0,0
25200.0,8100.0,0.243,800.0,2.1,0,0
71200.0,25300.0,0.061,619.0,3.9,0,0
35900.0,13300.0,0.341,682.0,6.9,0,0
47200.0,26800.0,0.1,626.0,4.6,0,0
112400.0,30900.0,0.387,,6.2,1,1
85500.0,39500.0,0.241,699.0,12.8,0,0
41300.0,10600.0,0.139,752.0,5.9,0,0
53400.0,26300.0,0.145,730.0,1.8,1,1
79400.0,33300.0,0.182,658.0,10.7,0,0
57300.0,18300.0,0.256,612.0,2.3,0,0
56000.0,17100.0,0.145,612.0,3.9,0,0
40800.0,13300.0,0.166,718.0,9.8,0,0
72800.0,27800.0,0.13,661.0,14.2,0,0
76300.0,39300.0,0.418,596.0,14.2,1,1
45700.0,9700.0,0.134,719.0,2.9,0,0
29800.0,7600.0,0.27,659.0,8.4,1,1
113600.0,52900.0,0.141,595.0,13.9,0,0
47300.0,14000.0,0.304,771.0,5.0,1,1
70000.0,29400.0,0.069,677.0,9.1,0,0
44900.0,26600.0,0.241,727.0,7.1,0,0
46700.0,16800.0,0.244,725.0,6.8,0,0
84500.0,44600.0,0.293,789.0,8.3,0,0
54200.0,6000.0,0.319,687.0,3.1,0,0
79300.0,33800.0,0.075,684.0,8.1,0,0
79900.0,34000.0,0.037,569.0,8.3,0,0
50600.0,18600.0,0.174,558.0,8.5,0,0
67200.0,9500.0,0.283,,4.4,0,0
79400.0,17800.0,0.27,704.0,9.2,0,0
93500.0,37200.0,0.216,675.0,13.9,0,1
55300.0,6500.0,0.178,687.0,6.0,0,0
60900.0,21700.0,0.245,704.0,5.9,0,0
43700.0,16500.0,0.232,614.0,4.7,0,0
79800.0,47400.0,0.47,701.0,6.0,1,1
62900.0,36900.0,0.241,749.0,1.0,0,0
38200.0,14900.0,0.188,671.0,10.0,0,0
53800.0,29900.0,0.177,766.0,3.3,0,0
58400.0,23800.0,0.131,694.0,1.1,0,0
49500.0,19000.0,0.241,707.0,0.2,0,0
47300.0,13900.0,0.184,685.0,7.6,0,0
34400.0,16800.0,0.103,555.0,9.8,1,1
63000.0,11400.0,0.149,707.0,3.0,0,0
52500.0,10100.0,0.289,638.0,3.4,0,0
83800.0,35700.0,0.316,728.0,0.2,0,0
58800.0,27800.0,0.084,699.0,9.3,0,0
81600.0,11600.0,0.109,679.0,5.7,0,0
40200.0,24000.0,0.133,665.0,8.1,0,0
69500.0,34500.0,0.177,675.0,6.6,0,0
78600.0,16400.0,0.12,768.0,0.7,0,0
79000.0,38100.0,0.257,696.0,1.8,0,0
55400.0,9900.0,0.337,700.0,4.3,0,0
44800.0,22000.0,0.191,698.0,10.0,1,1
109300.0,27000.0,0.287,681.0,11.5,0,0
57100.0,11400.0,0.334,620.0,1.9,0,0
40300.0,11600.0,0.29,626.0,8.0,0,0
56800.0,22200.0,0.417,791.0,7.2,0,0
68700.0,27000.0,0.291,633.0,9.4,0,0
47800.0,13200.0,0.141,628.0,7.1,0,0
70700.0,33300.0,0.13,707.0,3.9,1,1
83800.0,28400.0,0.124,631.0,3.7,0,0
60400.0,19300.0,0.256,694.0,3.3,1,1
87300.0,38400.0,0.35,718.0,2.8,0,0
59000.0,26900.0,0.218,739.0,3.9,0,0
52200.0,30700.0,0.175,700.0,6.3,0,0
106700.0,14100.0,0.1,772.0,9.5,0,0
76600.0,44500.0,0.265,664.0,17.6,0,0
63900.0,13300.0,0.039,708.0,11.4,0,0
32900.0,5300.0,0.2,,7.8,0,0
38000.0,16500.0,0.268,640.0,0.9,1,1
34400.0,7600.0,0.158,763.0,0.3,0,0
60600.0,25800.0,0.158,790.0,6.2,0,0
60900.0,19800.0,0.104,589.0,8.3,0,0
71000.0,41600.0,0.235,760.0,2.0,0,0
88200.0,42800.0,0.189,662.0,12.5,0,0
36100.0,11800.0,0.237,667.0,4.7,0,0
38500.0,16800.0,0.168,723.0,8.7,0,0
44700.0,5500.0,0.25,724.0,3.7,0,0
72100.0,26100.0,0.417,675.0,9.8,1,1
68000.0,34600.0,0.12,531.0,3.3,1,1
42800.0,15100.0,0.205,,9.0,0,0
48100.0,14900.0,0.436,652.0,1.0,1,1
70200.0,16000.0,0.194,650.0,7.2,0,0
62900.0,20800.0,0.211,696.0,1.6,0,0
87600.0,42900.0,0.19,762.0,6.2,0,0
46300.0,21100.0,0.106,758.0,3.6,0,0
58600.0,9800.0,0.173,647.0,11.0,0,0
43500.0,11500.0,0.13,687.0,4.7,0,0
91700.0,27300.0,0.08,634.0,12.4,0,0
87800.0,26700.0,0.137,680.0,3.1,1,1
72800.0,42300.0,0.039,677.0,12.5,0,0
86300.0,43600.0,0.115,751.0,13.1,0,0
99400.0,22900.0,0.142,729.0,7.3,0,0
102200.0,43000.0,0.326,679.0,2.0,0,0
111300.0,24400.0,0.127,653.0,1.0,0,0
48000.0,15400.0,0.036,622.0,1.5,0,0
46700.0,18500.0,0.183,566.0,5.8,0,0
96600.0,29500.0,0.331,655.0,4.6,0,0
53300.0,18500.0,0.391,711.0,2.9,0,0
33400.0,12000.0,0.297,621.0,5.9,1,1
52800.0,8700.0,0.053,657.0,1.8,0,0
88300.0,20500.0,0.113,757.0,13.9,0,0
52600.0,20300.0,0.052,652.0,7.2,0,0
80800.0,32300.0,0.095,681.0,5.3,0,0
68900.0,39100.0,0.366,663.0,6.6,1,1
38700.0,4500.0,0.158,690.0,2.0,0,0
72500.0,40700.0,0.067,780.0,8.0,0,0
62200.0,10600.0,0.153,651.0,9.2,0,0
51200.0,23900.0,0.097,738.0,6.0,0,0
37600.0,11900.0,0.163,558.0,6.4,0,0
108300.0,64600.0,0.186,665.0,13.2,0,0
45100.0,9100.0,0.229,666.0,5.9,0,0
30400.0,3800.0,0.259,698.0,16.9,0,0
82900.0,31600.0,0.233,687.0,5.4,0,0
53000.0,25200.0,0.107,,3.8,0,0
93700.0,47800.0,0.401,716.0,5.1,0,0
59700.0,33100.0,0.096,700.0,4.8,0,0
61600.0,27800.0,0.214,661.0,4.4,0,0
76000.0,45400.0,0.347,709.0,3.9,0,0
64500.0,7700.0,0.221,723.0,8.0,0,0
64400.0,17900.0,0.151,702.0,7.1,0,0
90400.0,13900.0,0.073,695.0,5.4,0,0
45200.0,20700.0,0.267,709.0,3.5,1,1
75200.0,25400.0,0.129,682.0,14.1,0,0
68500.0,25200.0,0.207,672.0,5.3,0,0
35400.0,8600.0,0.119,628.0,7.1,0,0
91300.0,49300.0,0.203,606.0,10.1,0,0
81100.0,27300.0,0.235,626.0,4.7,0,0
106100.0,11000.0,0.109,762.0,19.1,0,0
53200.0,10000.0,0.105,659.0,6.8,0,0
42200.0,16900.0,0.429,634.0,2.6,1,1
181200.0,76100.0,0.142,696.0,10.4,0,0
43400.0,21100.0,0.331,,3.5,0,0
47000.0,9600.0,0.158,670.0,7.5,0,0
75300.0,11800.0,0.245,688.0,3.2,1,1
53300.0,17100.0,0.134,657.0,6.1,0,0
71600.0,10000.0,0.126,636.0,1.6,0,0
39000.0,16500.0,0.317,734.0,7.5,0,0
34200.0,17800.0,0.185,682.0,5.1,1,1
51200.0,16000.0,0.07,662.0,4.3,0,0
78500.0,9900.0,0.291,727.0,2.6,0,0
61300.0,34700.0,0.16,713.0,8.8,0,0
94200.0,53800.0,0.226,801.0,14.7,0,0
56600.0,15400.0,0.024,643.0,3.8,0,0
66200.0,31300.0,0.061,613.0,5.5,0,0
45100.0,9000.0,0.301,692.0,3.5,0,0
37200.0,18300.0,0.186,626.0,6.8,0,0
40600.0,6000.0,0.207,787.0,12.0,0,0
47000.0,21400.0,0.172,711.0,9.7,0,0
123200.0,29100.0,0.193,720.0,1.4,0,0
39500.0,13900.0,0.283,708.0,4.9,0,0
45600.0,19000.0,0.117,666.0,5.1,0,0
100100.0,52200.0,0.107,685.0,8.1,0,0
49100.0,16300.0,0.267,649.0,1.1,1,1
76200.0,26800.0,0.09,737.0,8.2,0,0
28000.0,5400.0,0.168,637.0,1.8,0,0
44100.0,12400.0,0.179,563.0,1.2,0,0
74100.0,25800.0,0.27,705.0,2.8,1,1
34200.0,10700.0,0.093,714.0,3.4,0,0
66000.0,25000.0,0.181,537.0,9.9,1,1
62700.0,37200.0,0.059,668.0,2.0,0,0
50900.0,7700.0,0.078,576.0,6.6,0,0
56300.0,19000.0,0.26,677.0,3.7,0,0
